,Path,Canonical,Transcript,Speaker,L1
672,L2_arctic_WAV/NCC_arctic_a0104,sh iy w ah z s l iy p ih ng ah n d er hh ih z p r ah t eh k sh ah n ae z s w iy t l iy ae z ah ch ay l d,sh iy w ah z ah s l iy p ih ng ah ng d er hh ih s p r ah t eh k sh ah n ae z s w ih t l iy ae s ah ch ae w t,NCC,Mandarin
673,L2_arctic_WAV/NCC_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er f ah l s ow ao l m ow s t ih m p aa s ah b ah l t ah b ih l iy v,ow ng l iy ih t ih z s ow w ah ng d er f ah l r s ow ao m ow s t ih m p aa s b ah w t ah b ih l iy p,NCC,Mandarin
674,L2_arctic_WAV/NCC_arctic_a0106,dh ah iy m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,d ah iy m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw iy ng ah ch ow k ih ng s ow b,NCC,Mandarin
675,L2_arctic_WAV/NCC_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih f y uw ow ng l iy k uh d n ow hh aw ay th ae ng k y uw,NCC,Mandarin
676,L2_arctic_WAV/NCC_arctic_a0108,hh iy w ey d ih d ih n t ah dh iy eh jh ah v dh iy w ao t er ae n d b iy g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w eh d ih d iy ng t ah aa ey jh ah v d iy w ao t er ae n d b iy g iy ng s k r ae b ih ng hh ih m s eh w f,NCC,Mandarin
677,L2_arctic_WAV/NCC_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uw n ow d ae t y uw aa sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,NCC,Mandarin
678,L2_arctic_WAV/NCC_arctic_a0111,ih n s t eh d hh iy jh oy n d hh er ae n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,ih n s t ae d hh iy jh oy n d hh er ae n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,NCC,Mandarin
679,L2_arctic_WAV/NCC_arctic_a0112,hh iy w ah z w uw n d ih d ih n dh ah aa r m,hh iy w ah z w ao n d ih d iy n d ah aa r m,NCC,Mandarin
680,L2_arctic_WAV/NCC_arctic_a0113,ay s ah p ow z y uw p ih k t dh ae t l ih ng g ow ah p ah m ah ng dh ah ih n d iy ah n z,ay s ah p ow z y uw p ih k t d ae t l ih ng g ow ah p ah m aw n d ah ih n d iy ah n z,NCC,Mandarin
681,L2_arctic_WAV/NCC_arctic_a0115,hh iy hh ae d n ow ih k s k y uw z f r er dh ah f iy l ih ng z w ih ch w er er aw z d ih n hh ih m,hh iy hh ae d n ow ih k s k y uw z f r er d ah f iy l ih ng z w ih ch w er er aw s t iy ng hh ih m,NCC,Mandarin
682,L2_arctic_WAV/NCC_arctic_a0116,w ah z ih t dh ah r aa n d ih v uw ah v dh ow z hh uw w er s t r ay v ih ng t uw w er k hh ih z r uw ih n,w ah z ih t d ah r aa n d ih v uw s ah v d ow s hh uw w er s t r aa v ih ng t uw w er k hh ih z r uw iy n,NCC,Mandarin
683,L2_arctic_WAV/NCC_arctic_a0117,sh iy ae d ih d w ih dh jh eh n y ah w ah n s ih m p ah th iy ih n hh er f ey s ae n d v oy s,sh iy ae d ih d w ih z jh eh n y ah w iy n s ih m f ah th iy iy ng hh er f ey s ae n d ah v oy s,NCC,Mandarin
684,L2_arctic_WAV/NCC_arctic_a0120,m ay r ay t f uh t f iy l z l ay k dh ae t ah v ah ch ay n iy z d eh b y ah t aa n t,m ay r ae t f uh t f iy w s l ay k d ae t ah v ah ch ay n iy z d eh b y ah t aa ng t,NCC,Mandarin
685,L2_arctic_WAV/NCC_arctic_a0121,dh ey ey t d ih n er ae t dh ah f ih f th ae n d r eh s t ih d f ao r t uw aw er z,d ey ey t d ih n er ae t d ah f ih f ae n d ah r eh s t ih d f ao r d ah t uw aw er s,NCC,Mandarin
686,L2_arctic_WAV/NCC_arctic_a0122,t uw y er z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f r er dh ih s,t uw y er s ah g ow ay g ey v ah p s ih v ah l ih s ey sh ah n f r er d ih s,NCC,Mandarin
687,L2_arctic_WAV/NCC_arctic_a0123,sh iy hh ae d d ay d f r ah m k ow l d ae n d s t aa r v ey sh ah n,sh iy hh eh d d aa d f r ao ng k ow w d ae n d ah s t aa r v ey sh ah n,NCC,Mandarin
688,L2_arctic_WAV/NCC_arctic_a0125,hh iy w ah z d ih t er m ah n d n aw t ih m ey n t ey n ah m ao r s er t ah n hh ow l d ah p aa n hh ih m s eh l f,hh iy w ah s t er m iy n d n aw t ih m ey n t ey ng ah m ao r s er t ah ng hh ow w d ah p ae ng hh ih m s eh w f,NCC,Mandarin
689,L2_arctic_WAV/NCC_arctic_a0126,iy ch d ey sh iy b iy k ey m ah m ao r v ay t ah l p aa r t ah v hh ih m,iy ch d ey sh iy b iy k ey m ah m ao r v ay t ah w p aa r t ah v hh ih m,NCC,Mandarin
690,L2_arctic_WAV/NCC_arctic_a0127,ih t w ah z ah t eh m t ey sh ah n b ah t hh iy r iy z ih s t ih d ih t,ih t w ah s ah t eh m t ey sh ah n b ah t hh iy r iy z ih s t ih d ih t,NCC,Mandarin
691,L2_arctic_WAV/NCC_arctic_a0128,dh ih s w ah n hh ow p w ao z d ih s t r oy d ae z k w ih k l iy eh z ih t w ao z b ao r n,d ih s w ah ng hh ow p w ao z d ih s t r oy d ae z k w ih k l iy eh z ih t w ah r b ow n,NCC,Mandarin
692,L2_arctic_WAV/NCC_arctic_a0129,hh er f ey s w ao z ah g ey n s t hh ih z b r eh s t,hh er f ey s w ao z ah g ey ng s t hh ih z b r eh s t,NCC,Mandarin
693,L2_arctic_WAV/NCC_arctic_a0130,sh iy w ah z hh ih z n aw f er eh v er,sh iy w ah s hh ih s n aw f er eh v er,NCC,Mandarin
694,L2_arctic_WAV/NCC_arctic_a0131,p r aa v ah d ah n s hh ae d d ih l ih v er d hh ih m th r uw dh iy m ey l s t r ah m,p r aa v ah d ah n s hh ae d ah d ih l iy v er d hh ih m th r uw d iy m ey w s t r ah m,NCC,Mandarin
695,L2_arctic_WAV/NCC_arctic_a0134,hh iy ow b ey d dh ah p r eh sh er ah v hh er hh ae n d,hh iy ao b ey d d ah p r eh sh er ah v hh er hh ae n d,NCC,Mandarin
696,L2_arctic_WAV/NCC_arctic_a0136,ah b aw t hh ih m eh v r iy w eh r w er dh ah eh v ah d ah n s ah z ah v l ah g zh er iy ae n d ah v ey jh,ah b aw t hh iy ng eh v r iy w eh r w er d ah eh v ah d ah n s iy s ah v l ah g sh er iy ae n d ah v l ey ch,NCC,Mandarin
697,L2_arctic_WAV/NCC_arctic_a0137,dh eh n hh iy s t eh p t b ae k w ih dh ah l ow k r ay ah v p l eh zh er,d eh n hh iy s t eh p t ah b ae k w ih d ah l ow k r ay w ah v p l eh zh er,NCC,Mandarin
698,L2_arctic_WAV/NCC_arctic_a0139,hh iy t ow l d hh ih m s eh l f dh ae t ae z hh iy w aa sh t hh ih m s eh l f ae n d g r uw m d hh ih z d ih sh eh v ah l d k l ow dh z,hh iy t ow w d hh ih m s eh w f d ae t ae z hh iy w aa sh hh iy m s eh l f ae n d g r uw m d hh iy s d ih sh ey v t k l ow t s,NCC,Mandarin
699,L2_arctic_WAV/NCC_arctic_a0225,ay w ah z b r ao t ah p dh ah w ey m ow s g er l z ih n hh ah w ay iy aa r b r ao t ah p,ay w ah z b r ao t aa p d ah w ey m ow s g er w s iy ng hh ah w ay iy w ao s b r ao t ah p,NCC,Mandarin
700,L2_arctic_WAV/NCC_arctic_a0245,aw t ah v hh ih z ey t iy n hh ah n d r ah d hh iy l ey d ah s ay d s ih k s t iy n hh ah n d r ah d iy ch y ih r,aw t ah v hh iy s ey t iy ng hh ah ng d r ah d hh iy l ey d ah s aa d s ih k s t iy hh ah ng d r ah d iy ch y ih r,NCC,Mandarin
701,L2_arctic_WAV/NCC_arctic_a0335,r eh d ay s w ah ng b ae k ae n d f ao r th aa n dh ah b r ae n ch f aa r dh er d aw n,r eh d ay s w ae m b ae k ae n d f ao r t aa ng d ah b r ae n ch f aa dh er d aa ng,NCC,Mandarin
702,L2_arctic_WAV/NCC_arctic_a0434,ah hh ae f ah k ey s ah v t ah b ae k ow w ah z w er th th r iy p aw n z,ah hh aa f ah k ey z ah v t ah b ae k ow w ah s w er th th r iy p aa ng s,NCC,Mandarin
703,L2_arctic_WAV/NCC_arctic_a0459,dh eh r z t uw m ah ch ah v dh ah s k uw l b oy ih n m iy,d eh r s t uw m ah ch ah v d ah s k uw b oy ih ng m iy,NCC,Mandarin
704,L2_arctic_WAV/NCC_arctic_a0515,b ah t hh iy r ah m ah ng s t aw er s eh l v z l eh t ah s s p iy k aw t,b aa t hh iy r ah m ah ng g ah s t aw er s eh w v s l eh t ah s s p eh k aw t,NCC,Mandarin
705,L2_arctic_WAV/NCC_arctic_a0519,s ah ch ae n ae k t w ao z ih n d er eh k t v ay ah l ey sh ah n ah v dh ah l ao z ah v dh ah l ae n d,s ah ch ae ng ae k t w ao s iy ng d er eh k t w ay ah l ey sh ah n ah v d ah l ao ah v d ah l ae n d,NCC,Mandarin
706,L2_arctic_WAV/NCC_arctic_a0536,hh iy w uh d d ih s t r oy ao l th ih ng z dh ae t aa r f ih k s t,hh iy uh d d ih s t r oy ao th ih ng s d ae t aa f ih k s t,NCC,Mandarin
707,L2_arctic_WAV/NCC_arctic_a0549,d uw y uw n ow dh ae t w iy w ey eh v r iy p aw n d ah v k ow l w iy b er n,d uw y uw n ow d ae t w iy w ey eh v r iy p aa n d ah v k ow w w iy b er,NCC,Mandarin
708,L2_arctic_WAV/NCC_arctic_a0571,hh iy hh ae d f ao r g aa t ah n t uw b ih l d ah f ay er ah n d th ao aw t,hh iy hh ae d ah f ao r g aa t ah n t uw b ih w d ah f ay er ah n d th ao l aw t,NCC,Mandarin
709,L2_arctic_WAV/NCC_arctic_a0575,dh eh r w er ah n t eh n iy m ih sh ah n z ae n d hh iy w ah z dh ah m ae n t uw n ow,d eh r w er ah n t eh n iy m ih sh ah n z ae n d hh iy w ah s d ah m ae n t uw n ow,NCC,Mandarin
710,L2_arctic_WAV/NCC_arctic_a0576,ae n d dh ah b ih g p er zh ah n n uw ah v hh ih z ih g z ih s t ah n s b iy f ao r hh iy d ih d ah v hh er z,ae n d d ah p ih g p er s iy ah n n ow ah v hh iy s ih g z ih s t ah n s b iy f ao r hh iy d ih d ah v hh er s,NCC,Mandarin
711,L2_arctic_WAV/NCC_arctic_b0004,hh w eh n ay k ae n t s iy b y uw t iy ih n w uh m ah n ay w aa n t t uw d ay,hh w ay ay k ae n t s iy b y uw t iy iy ng w uh m ah n ay w ao ng t t uw d ay,NCC,Mandarin
712,L2_arctic_WAV/NCC_arctic_b0026,y uw hh ae v ah s ow sh iy ey t ah d w ih th s ah m ah v dh iy z m eh n,y uw hh ae v ah s ow sh iy ey t ah d w ih s s ah m ah v d iy s m eh n,NCC,Mandarin
713,L2_arctic_WAV/NCC_arctic_b0048,hh iy l uh k t l ay k w ah n hh uw hh ae d p ae s t th r uw ae n n ah n k ah m f er t ah b ah l aw r ao r t uw,hh iy l uh k t l ay k w ao ng hh uw hh ae d p ae s t t r uw ae n aa ng ah ng k ah m f er t ah b ah w aw r ao r t uw,NCC,Mandarin
714,L2_arctic_WAV/NCC_arctic_b0074,y eh t b ih hh ay n d dh eh m dh eh r w ah z ah n ah dh er ae n d m ao r p aw er f ah l m ow t ih v,y eh t b ih hh ay n d d eh m d eh r w ah s ah n ah d ah ae n d m ao r p aw er f ah w m ow t ih v,NCC,Mandarin
715,L2_arctic_WAV/NCC_arctic_b0075,ih n dh ae t k ey s hh iy k uh d n aa t m ih s dh eh m ih f hh iy y uw z d k ao sh ah n,iy ng d ae t k ey s hh iy k uh d n aa t m ih s d eh m ih f hh iy y uw z d k ao sh ah n,NCC,Mandarin
716,L2_arctic_WAV/NCC_arctic_b0140,dh ey eh jh d n ih r er ae n d s t uh d sh ow l d er t uw sh ow l d er f ey s ih ng dh eh r w er l d,d ey ey jh d n ih r er ae n d s t uh d sh ow w d er t uw sh ow w d er f ey s ih ng d eh r w er t,NCC,Mandarin
717,L2_arctic_WAV/NCC_arctic_b0142,s ah m th ih ng v ae s t l iy m ao r th r ih l ih ng hh ae d k ah m ih n t ah ih t n aw,s ah m t aa m v ae s t l iy m m ao r t r ih l ih ng hh ae d k ah m iy n t ah ih t n aw,NCC,Mandarin
718,L2_arctic_WAV/NCC_arctic_b0165,hh iy p uh l d ae n d dh ah l ao g k r ae sh t d aw n t uw b r ey k hh ih z b ae k,hh iy p uh w d ae n d d ah l ao g k r ae sh d aw n t uw b r ae k hh iy s b ae k,NCC,Mandarin
719,L2_arctic_WAV/NCC_arctic_b0185,y ao r b iy ih ng r eh k t hh iy r hh ae z b ih n ah g aa d s eh n d t uw m iy,y ao r b iy iy ng r eh k t hh iy r hh ae z b iy ng ah g aa d s eh n d t uw m iy,NCC,Mandarin
720,L2_arctic_WAV/NCC_arctic_b0189,dh ae t ih z hh w ah t d ih s t ih ng g w ih sh ih z ao l ah v ah s f r ah m dh ah l ow er ae n ah m ah l z,d ae t ih s hh w ah t d ih s t ih ng g w ih sh ao l ah v ah s f r ah m d ah l ow ae n ah m ah s,NCC,Mandarin
721,L2_arctic_WAV/NCC_arctic_b0203,ah m ah n th ih n ao s t r ey l y ah w uh d f ih n ih sh m iy,ah m aw n s iy ng ao s t r ey l y ah uh d f ih n ih sh m iy,NCC,Mandarin
722,L2_arctic_WAV/NCC_arctic_b0251,dh ey m ah s t hh ae v b ih n s w eh p t ah w ey b ay dh ah k ey aa t ih k k er ah n t s,d ey m ah s t hh ae v b iy ng s w eh p t ah w ey b ay d ah k ey aa t ih k k er ah n t s,NCC,Mandarin
723,L2_arctic_WAV/NCC_arctic_b0282,s ah m ah v dh ah s m ao l er v ey n z hh ae d d aw t l ah s b ih n r ah p ch er d,s ah m ah v d ah s m ao l er v ey ng z hh ae d d aw t b l ah s b iy ng r ah p ch er d,NCC,Mandarin
724,L2_arctic_WAV/NCC_arctic_b0288,w iy w uh d n aa t s p eh n d ah n ah dh er s ah ch n ay t,w iy uh d n aa t s p eh n d ah n ah d ah s ah ch n ay t,NCC,Mandarin
725,L2_arctic_WAV/NCC_arctic_b0323,k r ih k ah t s b iy g ae n t uw ch er p ae n d m ao r g iy s ae n d d ah k s f l uw ow v er hh eh d,k r eh k ah t s b iy g ae n t uw ch uh p ae n d m ao r g iy s ae n d d ah k s f l uw ow v er hh ae d,NCC,Mandarin
726,L2_arctic_WAV/NCC_arctic_b0358,dh ah t eh m p r ah ch er d r aa p t t uw f ih f t iy b ih l ow z ih r ow ae n d r iy m ey n d dh eh r dh ah hh ow l t r ih p,d ah t eh m p r ah ch er d r aa p t t uw f ih f t iy b ih l ow z ih r ow ae n d r iy m ey n d d iy ah r d ah hh ow w t r ih p,NCC,Mandarin
727,L2_arctic_WAV/NCC_arctic_b0366,ay f ao r g aa t hh aw iy z ah l iy ay hh ae d t ao t m ay s eh l f f r ah m dh ah p r ih n t ih d p ey jh,ay f ao r g aa t hh aw iy z ah l iy ay hh ae d t ao t m ay s eh w f f r ah ng d ah p r ih n t ih d p ey jh,NCC,Mandarin
728,L2_arctic_WAV/NCC_arctic_b0380,hh iy hh ae d p iy l d ao f hh ih z sh er t ae n d w ao z w ay l d l iy w ey v ih ng ih t,hh iy hh ae d p iy w d ao f hh iy s sh er t ae n d w ao s w ay d l iy w ey v ih ng ih t,NCC,Mandarin
729,L2_arctic_WAV/NCC_arctic_b0385,l ae s t n ay t hh iy sh ow d ao l dh ah s ih m p t ah m z ah v k ah m ih ng d aw n w ih th n uw m ow n y ah,l ae s t n ay t hh iy sh ow d ao l d ah s ih m p t ah n z ah v k ah m ih ng d aw n w ih z n uw m ow n y ah,NCC,Mandarin
730,L2_arctic_WAV/NCC_arctic_b0393,ay w ah z s t ih l w iy k f r ah m m ay p r ah l ao ng d ih m er zh ah n,ay w ah z s t ih w w ih k f r ah m m ay p r ah l ao ng d ih m er zh ah n,NCC,Mandarin
731,L2_arctic_WAV/NCC_arctic_b0400,hh aw k uh d ay ae n s er dh ah k w eh s ch ah n aa n dh ah s p er ah v dh ah m ow m ah n t,hh aw k uh d ay ae n s er d ah k w eh s ch ih ng aa ng d ah s p er ah v d ah m ow m ah n t,NCC,Mandarin
732,L2_arctic_WAV/NCC_arctic_b0402,ae n ao l t r uw ih s t ih k ae k t ih z ae n ae k t p er f ao r m d f ao r dh ah w eh l f eh r ah v ah dh er z,ae n ao w t r uw ih s t ih k ae k t ih z ae ng ae k t p er f ao r m d f ao r d ah w eh w f eh r ah v ah d er s,NCC,Mandarin
733,L2_arctic_WAV/NCC_arctic_b0415,dh eh r w ah z n ah th ih ng f ao r ah s b ah t dh ah w ay d r aa ow sh ah n,d eh r w ah z n ah t ih ng f ao r ah s b ae t d ah w ay d r aa ow sh ah n,NCC,Mandarin
734,L2_arctic_WAV/NCC_arctic_b0416,ay er ow z ow b iy d iy ah n t l iy ae n d w eh n t d aw n dh ah b iy ch,ay er ow z ow b iy d iy ah n t l iy ae n d w eh n t d aw n d ah b iy ch,NCC,Mandarin
735,L2_arctic_WAV/NCC_arctic_b0418,ae t dh ae t m ow m ah n t ay g aa t dh iy ih m p r eh sh ah n dh ae t sh iy w ah z w ih l ah w iy,ae t d ae t m ow m ah n t ay g aa t d iy ih m p r ae sh ah n d ae t sh iy w ah z w iy l ah w iy,NCC,Mandarin
736,L2_arctic_WAV/NCC_arctic_b0422,dh ih s w ah z w eh n dh ah ih k s p l ow zh ah n ah k er d,d ih s w ah z w ah n d ah ih k s p l ow zh ah n ao k er d,NCC,Mandarin
737,L2_arctic_WAV/NCC_arctic_b0430,dh ey aa r b ae b l ih ng ae n d ch ae t er ih ng ao l t ah g eh dh er,d ey aa b ae b l ih ng ae n d ch ae t er ih ng ao t ah g eh d er,NCC,Mandarin
738,L2_arctic_WAV/NCC_arctic_b0456,hh iy w ah z ae n ae m f ih b iy ah n ae n d ah m aw n t ih n ih r,hh iy w ah z ae n ae m f iy b iy ah n ae n d ah m aw n t ih n ih r,NCC,Mandarin
739,L2_arctic_WAV/NCC_arctic_b0461,b ay v er ch uw ah v dh ae t p aw er w iy sh ae l r ih m ey n ih n p aw er,b ay v er ch uw ah v d ae t p aw er w iy sh ae w r ih m ey n ng p aw er,NCC,Mandarin
740,L2_arctic_WAV/NCC_arctic_b0465,b ah t s ah ch d ay v er jh ah n s ah v ah p ih n y ah n w uh d k aa n s t ah t uw t n ow m eh n ah s t ih s ah s ay ah t iy,b ah t s ah ch d ay v er jh ah n s ah v ah p ih l y ah n uh d k aa n s t ah t uw t n ow m ih n ah s t ih s ah s ay ow t iy,NCC,Mandarin
741,L2_arctic_WAV/NCC_arctic_b0476,dh ah r iy ao r g ah n ah z ey sh ah n ah v dh iy z k ah n t r iy z t uh k dh ah f ao r m ah v r eh v ah l uw sh ah n,d ah r iy ao r g ah n ah z ey sh ah n ah v d iy z k ah n t r iy z t uh k d ah f ao m ah v r eh v ah l uw sh ah n,NCC,Mandarin
742,L2_arctic_WAV/NCC_arctic_b0479,v ay ah l ey sh ah n ah v dh ih s l ao w ah z m ey d ah hh ay m ih s d ah m iy n er ae n d p ah n ih sh t ah k ao r d ih ng l iy,v ay ah l ey sh ah n ah v d ih s l uw ah w ah z m ey d ah hh ay m ih s d ah m iy n er ae n d ah p ah n ih sh t ah k ao r d ih ng l iy,NCC,Mandarin
743,L2_arctic_WAV/NCC_arctic_b0481,dh ah t ae s k w iy s eh t aa r s eh l v z w ao z th r iy f ow l d,d ah t ae s k w iy s eh t aa r s eh w v z w ao z th r iy f ow w t,NCC,Mandarin
744,L2_arctic_WAV/NCC_arctic_b0483,dh ah f l aw er ah v dh ah aa r t ih s t ih k ae n d ih n t ah l eh k ch uw ah l w er l d w er r eh v ah l uw sh ah n ih s t s,d ah f l aw er ah v d ah aa r t ih s t ih k ae n d ih n t ah l eh k ch uw ah l w er d w er r eh v ah l uw sh ah n ih s t s,NCC,Mandarin
745,L2_arctic_WAV/NCC_arctic_b0488,b iy ao n d r ih f y uw z ih ng t uw s eh l ah s f uw d dh ey l eh f t ah s t uw aa r s eh l v z,b iy ao n d r ih f y uw z ih ng t uw s eh w ah r f uw d d ey l eh f t ae s t uw aa r s eh w f s,NCC,Mandarin
746,L2_arctic_WAV/NCC_arctic_b0509,hh iy hh ae d f uh l f ih l d hh ih z d uw t iy ah n d p ey d p r aa p er l iy,hh iy hh ae d f uh f ih w d hh iy s d uw t iy ah n d p ey d p r aa p ah l eh,NCC,Mandarin
747,L2_arctic_WAV/NCC_arctic_b0527,v eh r iy ay d iy ah ah v ih t w ao z p r ih p aa s t er ah s,v eh r iy ay d iy ah r ah v ih t w ao s p r eh p ow s t er ah s,NCC,Mandarin
748,L2_arctic_WAV/NCC_arctic_b0531,ay m sh uh r ih t m ah s t hh ae v b ih n s ah m ae d v eh n ch er,ay m sh uh r ih t m ah s t hh ae v b iy ng s ah m ae d v eh n ch er,NCC,Mandarin
749,L2_arctic_WAV/SVBI_arctic_a0003,f er dh ah t w eh n t iy ih th t ay m dh ah t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n d z,f er dh ah t w eh n t iy ih th t ay m d ah t iy v n ih ng k d ah d uw m eh n sh uh k hh ae n d s,SVBI,Hindi
750,L2_arctic_WAV/SVBI_arctic_a0005,w ah l w iy eh v er f ao r g eh t ih t,w ah l w iy eh v er f ao r g eh t ih t,SVBI,Hindi
751,L2_arctic_WAV/SVBI_arctic_a0006,g aa d b l eh s ay hh ow p ay l g ow ao n s iy ih ng dh eh m f er eh v er,g aa d b l eh s ay hh ow p ay l g ow ao n s iy ih ng d eh m f er eh v er,SVBI,Hindi
752,L2_arctic_WAV/SVBI_arctic_a0007,ae n d y uw ao l w iy z w ao n t t uw s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ae n d y uw ao l w iy s w ao n t t uw s iy ih t ih n d ah s uh p er l ah t ih v d ih g r iy,SVBI,Hindi
753,L2_arctic_WAV/SVBI_arctic_a0008,g ae d y uh r l eh t er k ey m jh ih s t ih n t ay m,g ae d y uh r l eh t er k ey m jh ih s t ih n d ay m,SVBI,Hindi
754,L2_arctic_WAV/SVBI_arctic_a0010,ah m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ah m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ao t l uh k s l ay k ah l uw z ih ng g ey m,SVBI,Hindi
755,L2_arctic_WAV/SVBI_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,SVBI,Hindi
756,L2_arctic_WAV/SVBI_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah z ah hh eh d sh ao r t er d ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ey t f ah z iy k,SVBI,Hindi
757,L2_arctic_WAV/SVBI_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,d eh r w ah z ah ch ey n jh n aw,SVBI,Hindi
758,L2_arctic_WAV/SVBI_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f r er ch ae n s ah z,ay f aa l ow d d ah l ay n ah v d ah p r ah p ow z d r ey l r ow d l uh k ih ng f r er ch ae n s ah s,SVBI,Hindi
759,L2_arctic_WAV/SVBI_arctic_a0020,k l ah b z ah n d b ao l z ah n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er iy z,k l ah b s ah n d b ao l z ah n d s ih t iy s g r uw t uw b iy ow n l iy m eh m er iy s,SVBI,Hindi
760,L2_arctic_WAV/SVBI_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,SVBI,Hindi
761,L2_arctic_WAV/SVBI_arctic_a0022,hh aa r d l iy w er aa r p l ae n z m ey d p ah b l ih k b ih f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa r d l iy w er aa r p l ae n s m ey d b ah b l ih k b ih f ao r w iy w er m eh t b ay b aw er f ah l aa p ah z ih sh ah n,SVBI,Hindi
762,L2_arctic_WAV/SVBI_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ah n d p ah t ih sh ah n d f er dh ah s ey m p r ih v ih l ih jh ih z,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ah n d p ah t ih sh ah n d f er d ah s ey m p r ih v ih l ih jh ih s,SVBI,Hindi
763,L2_arctic_WAV/SVBI_arctic_a0024,ih t w ah z m ay r iy p ao r t s f er m dh ah n ao r th w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ah s m ay r iy p ao r t s f er m dh ah n ao t w ih ch ch iy f l iy ih n d uw s t b iy p ah l t uw b ay,SVBI,Hindi
764,L2_arctic_WAV/SVBI_arctic_a0025,ay w ah z ah b aw t t ah d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,ay w ah s ah b aw t t ah d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,SVBI,Hindi
765,L2_arctic_WAV/SVBI_arctic_a0026,ih t ah k er d t ah m iy dh ah t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ah k er d d ah m iy d ah t d eh r w uh d hh ae w d uw b iy ae n ah g ao n t ih ng,SVBI,Hindi
766,L2_arctic_WAV/SVBI_arctic_a0027,t uw m ay s ah p r ay z hh iy b ih g ae n t uw sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,d uw m ay s ah p r ay z hh iy b ih g ae n t uw sh ow ae k sh ah l ih n t uw z iy ae z ah m ih n m ay f ey v er,SVBI,Hindi
767,L2_arctic_WAV/SVBI_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r ao d,SVBI,Hindi
768,L2_arctic_WAV/SVBI_arctic_a0029,dh eh r f ao r s ih z w er ao l r eh d iy m uw v ih ng ih n t ah dh ah n ao r th k ah n t r iy,d eh f ao s ih s w er ao l r eh d iy m uw v ih ng ih n d ah d ah n ao t k ah n t r iy,SVBI,Hindi
769,L2_arctic_WAV/SVBI_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey th ih n d eh m,SVBI,Hindi
770,L2_arctic_WAV/SVBI_arctic_a0031,dh ey w er th r iy hh ah n d er d y aa r d z ah p aa r t,d ey w er t r iy hh ah n d er d y aa d s ah p aa t,SVBI,Hindi
771,L2_arctic_WAV/SVBI_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n s d eh n s ah m m ih s t ih r iy ah s f ao s hh ae s b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,SVBI,Hindi
772,L2_arctic_WAV/SVBI_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy d er n d ih n ae t d ah hh ow t ah l,SVBI,Hindi
